ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Transcriptions,AlternativeValues
malt1254-16-150-2,,malt1254,16-150,mistagħġeb,mɪˈstɐːʤɛp,m ɪ s t ɐː dʒ ɛ p,[astonished],spagnol2020,,,^ m ɪ ˈs t ɐː ʤ ɛ p $,default,StandardOrth;Phonetic,mɪˈstɐːʤɛp
malt1254-16-180-1,,malt1254,16-180,fortuna,fɔrˈtuːnɐ,f ɔ r t uː n ɐ,,spagnol2020,,,^ f ɔ r ˈt uː n ɐ $,default,StandardOrth;Phonetic,fɔrˈtuːnɐ
malt1254-16-180-2,,malt1254,16-180,xorti (tajba),ˈʃɔrtɪ,ʃ ɔ r t ɪ,,spagnol2020,,,^ ˈʃ ɔ r t ɪ $,default,StandardOrth;Phonetic,ˈʃɔrtɪ (ˈtɐjbɐ)
malt1254-16-180-3,,malt1254,16-180,risq,ˈrɪsʔ,r ɪ s ʔ,,spagnol2020,,,^ ˈr ɪ s ʔ $,default,StandardOrth;Phonetic,ˈrɪsʔ
malt1254-16-190-1,,malt1254,16-190,xorti ħażina,ˈʃɔrtɪ hɐˈziːnɐ,ʃ ɔ r t ɪ + h ɐ z iː n ɐ,,spagnol2020,,,^ ˈʃ ɔ r t ɪ + h ɐ ˈz iː n ɐ $,default,StandardOrth;Phonetic,ˈʃɔrtɪ hɐˈziːnɐ
malt1254-16-230-1,,malt1254,16-230,ferħan,fɛrˈhɐːn,f ɛ r h ɐː n,,spagnol2020,,,^ f ɛ r ˈh ɐː n $,default,StandardOrth;Phonetic,fɛrˈhɐːn
malt1254-16-230-2,,malt1254,16-230,kuntent,kʊnˈtɛnt,k ʊ n t ɛ n t,,spagnol2020,,,^ k ʊ n ˈt ɛ n t $,default,StandardOrth;Phonetic,kʊnˈtɛnt
malt1254-16-250-1,,malt1254,16-250,daħaq,ˈdɐhɐʔ,d ɐ h ɐ ʔ,,spagnol2020,,,^ ˈd ɐ h ɐ ʔ $,default,StandardOrth;Phonetic,ˈdɐhɐʔ
malt1254-16-250-2,,malt1254,16-250,daħak,ˈdɐhɐk,d ɐ h ɐ k,,spagnol2020,,,^ ˈd ɐ h ɐ k $,default,StandardOrth;Phonetic,ˈdɐhɐk
malt1254-16-251-1,,malt1254,16-251,tbissem,ˈdbɪssɛm,d b ɪ sː ɛ m,,spagnol2020,,,^ ˈd b ɪ ss ɛ m $,default,StandardOrth;Phonetic,ˈdbɪssɛm
malt1254-16-260-1,,malt1254,16-260,lagħab,ˈlɐːp,l ɐː p,,spagnol2020,,,^ ˈl ɐː p $,default,StandardOrth;Phonetic,ˈlɐːp
malt1254-16-270-1,,malt1254,16-270,ħabb,ˈhɐpp,h ɐ pː,,spagnol2020,,,^ ˈh ɐ pp $,default,StandardOrth;Phonetic,ˈhɐpp
malt1254-16-290-1,,malt1254,16-290,bies,ˈbɪːs,b ɪː s,,spagnol2020,,,^ ˈb ɪː s $,default,StandardOrth;Phonetic,ˈbɪːs
malt1254-16-300-1,,malt1254,16-300,għannaq,ˈɐːnnɐʔ,ɐː nː ɐ ʔ,,spagnol2020,,,^ ˈɐː nn ɐ ʔ $,default,StandardOrth;Phonetic,ˈɐːnnɐʔ
malt1254-16-300-2,,malt1254,16-300,ħaddan,ˈhɐddɐn,h ɐ dː ɐ n,[more literary],spagnol2020,,,^ ˈh ɐ dd ɐ n $,default,StandardOrth;Phonetic,ˈhɐddɐn
malt1254-16-310-1,,malt1254,16-310,wġigħ,ʊˈʤɪːh,ʊ dʒ ɪː h,,spagnol2020,,,^ ʊ ˈʤ ɪː h $,default,StandardOrth;Phonetic,ʊˈʤɪːh
malt1254-16-320-1,,malt1254,16-320,niket,ˈnɪkɛt,n ɪ k ɛ t,,spagnol2020,,,^ ˈn ɪ k ɛ t $,default,StandardOrth;Phonetic,ˈnɪkɛt
malt1254-16-330-1,,malt1254,16-330,ansjetà,ɐnsjɛˈtɐ,ɐ n s j ɛ t ɐ,,spagnol2020,,,^ ɐ ns j ɛ ˈt ɐ $,default,StandardOrth;Phonetic,ɐnsjɛˈtɐ
malt1254-16-340-1,,malt1254,16-340,ddispjaċieh,ɪddɪspjɐˈʧɪːh,ɪ dː ɪ s p j ɐ tʃ ɪː h,,spagnol2020,,,^ ɪ dd ɪ s p j ɐ ˈʧ ɪː h $,default,StandardOrth;Phonetic,ɪddɪspjɐˈʧɪːh
malt1254-16-350-1,,malt1254,16-350,ħniena,ˈhnɪːnɐ,h n ɪː n ɐ,,spagnol2020,,,^ ˈh n ɪː n ɐ $,default,StandardOrth;Phonetic,ˈhnɪːnɐ
malt1254-16-370-1,,malt1254,16-370,beka,ˈbɛkɐ,b ɛ k ɐ,,spagnol2020,,,^ ˈb ɛ k ɐ $,default,StandardOrth;Phonetic,ˈbɛkɐ
malt1254-16-380-1,,malt1254,16-380,demgħa,ˈdɛmɐ,d ɛ m ɐ,,spagnol2020,,,^ ˈd ɛ m ɐ $,default,StandardOrth;Phonetic,ˈdɛmɐ
malt1254-16-390-1,,malt1254,16-390,karab,ˈkɐrɐp,k ɐ r ɐ p,,spagnol2020,,,^ ˈk ɐ r ɐ p $,default,StandardOrth;Phonetic,ˈkɐrɐp
malt1254-16-390-2,,malt1254,16-390,waħwaħ,ˈwɐhwɐh,w ɐ h w ɐ h,,spagnol2020,,,^ ˈw ɐ hw ɐ h $,default,StandardOrth;Phonetic,ˈwɐhwɐh
malt1254-16-410-1,,malt1254,16-410,bagħad,ˈbɐːt,b ɐː t,,spagnol2020,,,^ ˈb ɐː t $,default,StandardOrth;Phonetic,ˈbɐːt
malt1254-16-420-1,,malt1254,16-420,rabja,ˈrɐːbjɐ,r ɐː b j ɐ,,spagnol2020,,,^ ˈr ɐː b j ɐ $,default,StandardOrth;Phonetic,ˈrɐːbjɐ
malt1254-16-440-1,,malt1254,16-440,għira,ˈɛːjrɐ,ɛː j r ɐ,,spagnol2020,,,^ ˈɛː j r ɐ $,default,StandardOrth;Phonetic,ˈɛːjrɐ
malt1254-16-450-1,,malt1254,16-450,mistħija,mɪstˈhiːjɐ,m ɪ s t h iː j ɐ,,spagnol2020,,,^ m ɪ s t ˈh iː j ɐ $,default,StandardOrth;Phonetic,mɪstˈhiːjɐ
malt1254-16-480-1,,malt1254,16-480,kburi,ˈɡbuːrɪ,g b uː r ɪ,[in positive sense],spagnol2020,,,^ ˈɡ b uː r ɪ $,default,StandardOrth;Phonetic,ˈɡbuːrɪ
malt1254-16-480-2,,malt1254,16-480,mkabbar,ɪmˈkɐbbɐr,ɪ m k ɐ bː ɐ r,[in negative sense],spagnol2020,,,^ ɪ m ˈk ɐ bb ɐ r $,default,StandardOrth;Phonetic,ɪmˈkɐbbɐr
malt1254-16-510-1,,malt1254,16-510,ażżarda,ɐʣˈʣɐrdɐ,ɐ dz dz ɐ r d ɐ,,spagnol2020,,,^ ɐ ʣ ˈʣ ɐ r d ɐ $,default,StandardOrth;Phonetic,ɐʣˈʣɐrdɐ
malt1254-16-510-2,,malt1254,16-510,azzarda,ɐʣˈʣɐrdɐ,ɐ dz dz ɐ r d ɐ,,spagnol2020,,,^ ɐ ʣ ˈʣ ɐ r d ɐ $,default,StandardOrth;Phonetic,ɐʣˈʣɐrdɐ
malt1254-16-510-3,,malt1254,16-510,ssogra,ɪsˈsɔːgrɐ,ɪ s s ɔː g r ɐ,,spagnol2020,,,^ ɪ s ˈs ɔː g r ɐ $,default,StandardOrth;Phonetic,ɪsˈsɔːgrɐ
malt1254-16-520-1,,malt1254,16-520,kuraġġuż,kʊrɐʤˈʤuːs,k ʊ r ɐ dʒ dʒ uː s,,spagnol2020,,,^ k ʊ r ɐ ʤ ˈʤ uː s $,default,StandardOrth;Phonetic,kʊrɐʤˈʤuːs
malt1254-16-520-2,,malt1254,16-520,qalbieni,ʔɐlˈbɪːnɪ,ʔ ɐ l b ɪː n ɪ,,spagnol2020,,,^ ʔ ɐ l ˈb ɪː n ɪ $,default,StandardOrth;Phonetic,ʔɐlˈbɪːnɪ
malt1254-16-530-1,,malt1254,16-530,biża’,ˈbɪzɐ,b ɪ z ɐ,,spagnol2020,,,^ ˈb ɪ z ɐ $,default,StandardOrth;Phonetic,ˈbɪzɐ
malt1254-16-540-1,,malt1254,16-540,periklu,pɛˈriːklʊ,p ɛ r iː k l ʊ,,spagnol2020,,,^ p ɛ ˈr iː k l ʊ $,default,StandardOrth;Phonetic,pɛˈriːklʊ
malt1254-16-620-1,,malt1254,16-620,ried,ˈrɪːt,r ɪː t,,spagnol2020,,,^ ˈr ɪː t $,default,StandardOrth;Phonetic,ˈrɪːt
malt1254-16-622-1,,malt1254,16-622,għażel,ˈɐːzɛl,ɐː z ɛ l,,spagnol2020,,,^ ˈɐː z ɛ l $,default,StandardOrth;Phonetic,ˈɐːzɛl
malt1254-16-630-1,,malt1254,16-630,ttama,ɪtˈtɐmɐ,ɪ t t ɐ m ɐ,,spagnol2020,,,^ ɪ t ˈt ɐ m ɐ $,default,StandardOrth;Phonetic,ɪtˈtɐmɐ
malt1254-16-630-2,,malt1254,16-630,spera,spɛːrɐ,s p ɛː r ɐ,,spagnol2020,,,^ s p ɛː r ɐ $,default,StandardOrth;Phonetic,spɛːrɐ
malt1254-16-650-1,,malt1254,16-650,fidil,fɪˈdiːl,f ɪ d iː l,,spagnol2020,,,^ f ɪ ˈd iː l $,default,StandardOrth;Phonetic,fɪˈdiːl
malt1254-16-650-2,,malt1254,16-650,leali,lɛˈɐːlɪ,l ɛ ɐː l ɪ,,spagnol2020,,,^ l ɛ ˈɐː l ɪ $,default,StandardOrth;Phonetic,lɛˈɐːlɪ
malt1254-16-660-1,,malt1254,16-660,veru,ˈvɛːrʊ,v ɛː r ʊ,,spagnol2020,,,^ ˈv ɛː r ʊ $,default,StandardOrth;Phonetic,ˈvɛːrʊ
malt1254-16-670-1,,malt1254,16-670,gideb,ˈgɪdɛp,g ɪ d ɛ p,,spagnol2020,,,^ ˈg ɪ d ɛ p $,default,StandardOrth;Phonetic,ˈgɪdɛp
malt1254-16-680-1,,malt1254,16-680,qerq,ˈʔɛrʔ,ʔ ɛ r ʔ,,spagnol2020,,,^ ˈʔ ɛ r ʔ $,default,StandardOrth;Phonetic,ˈʔɛrʔ
malt1254-16-680-2,,malt1254,16-680,ingann,ɪŋˈgɐnn,ɪ ŋ g ɐ nː,,spagnol2020,,,^ ɪ ŋ ˈg ɐ nn $,default,StandardOrth;Phonetic,ɪŋˈgɐnn
malt1254-16-690-1,,malt1254,16-690,ħafer,hɐfɛr,h ɐ f ɛ r,,spagnol2020,,,^ h ɐ f ɛ r $,default,StandardOrth;Phonetic,hɐfɛr
malt1254-16-710-1,,malt1254,16-710,tajjeb,ˈtɐjjɛp,t ɐ jː ɛ p,,spagnol2020,,,^ ˈt ɐ jj ɛ p $,default,StandardOrth;Phonetic,ˈtɐjjɛp
malt1254-16-720-1,,malt1254,16-720,ħażin,hɐˈziːn,h ɐ z iː n,,spagnol2020,,,^ h ɐ ˈz iː n $,default,StandardOrth;Phonetic,hɐˈziːn
malt1254-16-730-1,,malt1254,16-730,korrett,kɔrˈrɛtt,k ɔ r r ɛ tː,,spagnol2020,,,^ k ɔ r ˈr ɛ tt $,default,StandardOrth;Phonetic,kɔrˈrɛtt
malt1254-16-740-1,,malt1254,16-740,żbaljat,zbɐlˈjɐːt,z b ɐ l j ɐː t,,spagnol2020,,,^ z b ɐ l ˈj ɐː t $,default,StandardOrth;Phonetic,zbɐlˈjɐːt
malt1254-16-760-1,,malt1254,16-760,tort,ˈtɔrt,t ɔ r t,,spagnol2020,,,^ ˈt ɔ r t $,default,StandardOrth;Phonetic,ˈtɔrt
malt1254-16-770-1,,malt1254,16-770,żball,ˈzbɐll,z b ɐ lː,,spagnol2020,,,^ ˈz b ɐ ll $,default,StandardOrth;Phonetic,ˈzbɐll
malt1254-16-780-1,,malt1254,16-780,ħtija,ˈhtiːjɐ,h t iː j ɐ,,spagnol2020,,,^ ˈh t iː j ɐ $,default,StandardOrth;Phonetic,ˈhtiːjɐ
malt1254-16-790-1,,malt1254,16-790,tifħir,tɪfˈhiːr,t ɪ f h iː r,,spagnol2020,,,^ t ɪ f ˈh iː r $,default,StandardOrth;Phonetic,tɪfˈhiːr
malt1254-16-790-2,,malt1254,16-790,foħrija,fɔhˈriːjɐ,f ɔ h r iː j ɐ,[bookish],spagnol2020,,,^ f ɔ h ˈr iː j ɐ $,default,StandardOrth;Phonetic,fɔhˈriːjɐ
malt1254-16-810-1,,malt1254,16-810,sabiħ,sɐˈbɪːh,s ɐ b ɪː h,,spagnol2020,,,^ s ɐ ˈb ɪː h $,default,StandardOrth;Phonetic,sɐˈbɪːh
malt1254-16-820-1,,malt1254,16-820,ikrah,ˈɪkrɐh,ɪ k r ɐ h,,spagnol2020,,,^ ˈɪ k r ɐ h $,default,StandardOrth;Phonetic,ˈɪkrɐh
malt1254-16-830-1,,malt1254,16-830,rgħib,ˈrɛjp,r ɛ j p,,spagnol2020,,,^ ˈr ɛ j p $,default,StandardOrth;Phonetic,ˈrɛjp
malt1254-16-840-1,,malt1254,16-840,jilħaqlu,jɪlˈhɐʔlʊ,j ɪ l h ɐ ʔ l ʊ,,spagnol2020,,,^ j ɪ l ˈh ɐ ʔ l ʊ $,default,StandardOrth;Phonetic,jɪlˈhɐʔlʊ
malt1254-16-840-2,,malt1254,16-840,intelliġenti,ɪntɛlɪˈʤɛntɪ,ɪ n t ɛ l ɪ dʒ ɛ n t ɪ,,spagnol2020,,,^ ɪ n t ɛ l ɪ ˈʤ ɛ n t ɪ $,default,StandardOrth;Phonetic,ɪntɛlɪˈʤɛntɪ
malt1254-17-110-1,,malt1254,17-110,menti,ˈmɛntɪ,m ɛ n t ɪ,,spagnol2020,,,^ ˈm ɛ n t ɪ $,default,StandardOrth;Phonetic,ˈmɛntɪ
malt1254-17-130-1,,malt1254,17-130,ħaseb,ˈhɐsɛp,h ɐ s ɛ p,,spagnol2020,,,^ ˈh ɐ s ɛ p $,default,StandardOrth;Phonetic,ˈhɐsɛp
malt1254-17-140-1,,malt1254,17-140,emmen,ˈɛmmɛn,ɛ mː ɛ n,,spagnol2020,,,^ ˈɛ mm ɛ n $,default,StandardOrth;Phonetic,ˈɛmmɛn
malt1254-17-150-1,,malt1254,17-150,emmen,ˈɛmmɛn,ɛ mː ɛ n,,spagnol2020,,,^ ˈɛ mm ɛ n $,default,StandardOrth;Phonetic,ˈɛmmɛn
malt1254-17-160-1,,malt1254,17-160,fehem,ˈfɛːm,f ɛː m,,spagnol2020,,,^ ˈf ɛː m $,default,StandardOrth;Phonetic,ˈfɛːm
malt1254-17-170-1,,malt1254,17-170,jaf,ˈjɐːf,j ɐː f,,spagnol2020,,,^ ˈj ɐː f $,default,StandardOrth;Phonetic,ˈjɐːf
malt1254-17-171-1,,malt1254,17-171,qata’,ˈʔɐtɐ,ʔ ɐ t ɐ,,spagnol2020,,,^ ˈʔ ɐ t ɐ $,default,StandardOrth;Phonetic,ˈʔɐtɐ
malt1254-17-172-1,,malt1254,17-172,imita,ˈɪːmɪtɐ,ɪː m ɪ t ɐ,,spagnol2020,,,^ ˈɪː m ɪ t ɐ $,default,StandardOrth;Phonetic,ˈɪːmɪtɐ
malt1254-17-172-2,,malt1254,17-172,għamel bħal,ˈɐːmɛl ˈphɐl,ɐː m ɛ l + pʰ ɐ l,,spagnol2020,,,^ ˈɐː m ɛ l + ˈph ɐ l $,default,StandardOrth;Phonetic,ˈɐːmɛl ˈphɐl
malt1254-17-172-3,,malt1254,17-172,kkopja,ɪkˈkɔːpjɐ,ɪ k k ɔː p j ɐ,,spagnol2020,,,^ ɪ k ˈk ɔː p j ɐ $,default,StandardOrth;Phonetic,ɪkˈkɔːpjɐ
malt1254-17-180-1,,malt1254,17-180,deher,ˈdɛːr,d ɛː r,,spagnol2020,,,^ ˈd ɛː r $,default,StandardOrth;Phonetic,ˈdɛːr
malt1254-17-180-2,,malt1254,17-180,qisu,ˈʔiːsʊ,ʔ iː s ʊ,,spagnol2020,,,^ ˈʔ iː s ʊ $,default,StandardOrth;Phonetic,ˈʔiːsʊ
malt1254-17-190-1,,malt1254,17-190,idea,ɪˈdɛɐ,ɪ d ɛ ɐ,,spagnol2020,,,^ ɪ ˈd ɛ ɐ $,default,StandardOrth;Phonetic,ɪˈdɛɐ
malt1254-17-210-1,,malt1254,17-210,għaqli,ˈɐːʔlɪ,ɐː ʔ l ɪ,[prudent],spagnol2020,,,^ ˈɐː ʔ l ɪ $,default,StandardOrth;Phonetic,ˈɐːʔlɪ
malt1254-17-210-2,,malt1254,17-210,għaref,ˈɐːrɛf,ɐː r ɛ f,[learned],spagnol2020,,,^ ˈɐː r ɛ f $,default,StandardOrth;Phonetic,ˈɐːrɛf
malt1254-17-220-1,,malt1254,17-220,stupidu,ˈstuːpɪdʊ,s t uː p ɪ d ʊ,,spagnol2020,,,^ ˈs t uː p ɪ d ʊ $,default,StandardOrth;Phonetic,ˈstuːpɪdʊ
malt1254-17-220-2,,malt1254,17-220,baħnan,bɐhˈnɐːn,b ɐ h n ɐː n,,spagnol2020,,,^ b ɐ h ˈn ɐː n $,default,StandardOrth;Phonetic,bɐhˈnɐːn
malt1254-17-230-1,,malt1254,17-230,miġnun,mɪʤˈnuːn,m ɪ dʒ n uː n,,spagnol2020,,,^ m ɪ ʤ ˈn uː n $,default,StandardOrth;Phonetic,mɪʤˈnuːn
malt1254-17-240-1,,malt1254,17-240,tgħallem,ˈtɐːllɛm,t ɐː lː ɛ m,,spagnol2020,,,^ ˈt ɐː ll ɛ m $,default,StandardOrth;Phonetic,ˈtɐːllɛm
malt1254-17-242-1,,malt1254,17-242,studja,ˈstuːdjɐ,s t uː d j ɐ,,spagnol2020,,,^ ˈs t uː d j ɐ $,default,StandardOrth;Phonetic,ˈstuːdjɐ
malt1254-17-250-1,,malt1254,17-250,għallem,ˈɐːllɛm,ɐː lː ɛ m,,spagnol2020,,,^ ˈɐː ll ɛ m $,default,StandardOrth;Phonetic,ˈɐːllɛm
malt1254-17-260-1,,malt1254,17-260,tifla tal-iskola,ˈtɪflɐ tɐlɪsˈkɔːlɐ,t ɪ f l ɐ + t ɐ l ɪ s k ɔː l ɐ,[female],spagnol2020,,,^ ˈt ɪ f l ɐ + t ɐ l ɪ s ˈk ɔː l ɐ $,default,StandardOrth;Phonetic,ˈtɪflɐ tɐlɪsˈkɔːlɐ
malt1254-17-260-2,,malt1254,17-260,tifel tal-iskola,ˈtɪfɛl tɐlɪsˈkɔːlɐ,t ɪ f ɛ l + t ɐ l ɪ s k ɔː l ɐ,[male],spagnol2020,,,^ ˈt ɪ f ɛ l + t ɐ l ɪ s ˈk ɔː l ɐ $,default,StandardOrth;Phonetic,ˈtɪfɛl tɐlɪsˈkɔːlɐ
malt1254-17-270-1,,malt1254,17-270,għalliem,ɐlˈlɪːm,ɐ l l ɪː m,,spagnol2020,,,^ ɐ l ˈl ɪː m $,default,StandardOrth;Phonetic,ɐlˈlɪːm
malt1254-17-270-2,,malt1254,17-270,teacher,ˈtiːʧɛr,t iː tʃ ɛ r,[female],spagnol2020,,,^ ˈt iː ʧ ɛ r $,default,StandardOrth;Phonetic,ˈtiːʧɛr
malt1254-17-270-3,,malt1254,17-270,sir,ˈsɛːr,s ɛː r,[male],spagnol2020,,,^ ˈs ɛː r $,default,StandardOrth;Phonetic,ˈsɛːr
malt1254-17-280-1,,malt1254,17-280,skola,ˈskɔːlɐ,s k ɔː l ɐ,,spagnol2020,,,^ ˈs k ɔː l ɐ $,default,StandardOrth;Phonetic,ˈskɔːlɐ
malt1254-17-310-1,,malt1254,17-310,ftakar,ˈftɐkɐr,f t ɐ k ɐ r,,spagnol2020,,,^ ˈf t ɐ k ɐ r $,default,StandardOrth;Phonetic,ˈftɐkɐr
malt1254-17-320-1,,malt1254,17-320,nesa,ˈnɛsɐ,n ɛ s ɐ,,spagnol2020,,,^ ˈn ɛ s ɐ $,default,StandardOrth;Phonetic,ˈnɛsɐ
malt1254-17-340-1,,malt1254,17-340,ċar,ˈʧɐːr,tʃ ɐː r,,spagnol2020,,,^ ˈʧ ɐː r $,default,StandardOrth;Phonetic,ˈʧɐːr
malt1254-17-350-1,,malt1254,17-350,mhux ċar,ˈmuːʃ ˈʧɐːr,m uː ʃ + tʃ ɐː r,,spagnol2020,,,^ ˈm uː ʃ + ˈʧ ɐː r $,default,StandardOrth;Phonetic,ˈmuːʃ ˈʧɐːr
malt1254-17-350-2,,malt1254,17-350,oskur,ɔsˈkuːr,ɔ s k uː r,,spagnol2020,,,^ ɔ s ˈk uː r $,default,StandardOrth;Phonetic,ɔsˈkuːr
malt1254-17-360-1,,malt1254,17-360,sigriet,sɪgˈrɪːt,s ɪ g r ɪː t,,spagnol2020,,,^ s ɪ g ˈr ɪː t $,default,StandardOrth;Phonetic,sɪgˈrɪːt
malt1254-17-370-1,,malt1254,17-370,ċert,ˈʧɛrt,tʃ ɛ r t,,spagnol2020,,,^ ˈʧ ɛ r t $,default,StandardOrth;Phonetic,ˈʧɛrt
malt1254-17-370-2,,malt1254,17-370,żgur,ˈzguːr,z g uː r,,spagnol2020,,,^ ˈz g uː r $,default,StandardOrth;Phonetic,ˈzguːr
malt1254-17-380-1,,malt1254,17-380,spjega,ˈspjɛːgɐ,s p j ɛː g ɐ,,spagnol2020,,,^ ˈs p j ɛː g ɐ $,default,StandardOrth;Phonetic,ˈspjɛːgɐ
malt1254-17-380-2,,malt1254,17-380,fisser,ˈfɪssɛr,f ɪ sː ɛ r,,spagnol2020,,,^ ˈf ɪ ss ɛ r $,default,StandardOrth;Phonetic,ˈfɪssɛr
malt1254-17-410-1,,malt1254,17-410,intenzjoni,ɪntɛnˈʦjɔːnɪ,ɪ n t ɛ n ts j ɔː n ɪ,,spagnol2020,,,^ ɪ n t ɛ n ˈʦ j ɔː n ɪ $,default,StandardOrth;Phonetic,ɪntɛnˈʦjɔːnɪ
malt1254-17-410-2,,malt1254,17-410,skop,ˈskɔːp,s k ɔː p,,spagnol2020,,,^ ˈs k ɔː p $,default,StandardOrth;Phonetic,ˈskɔːp
malt1254-17-410-3,,malt1254,17-410,għan,ˈɐːn,ɐː n,,spagnol2020,,,^ ˈɐː n $,default,StandardOrth;Phonetic,ˈɐːn
malt1254-17-420-1,,malt1254,17-420,kawża,ˈkɐwzɐ,k ɐ w z ɐ,,spagnol2020,,,^ ˈk ɐ w z ɐ $,default,StandardOrth;Phonetic,ˈkɐwzɐ
malt1254-17-430-1,,malt1254,17-430,dubju,ˈduːbjʊ,d uː b j ʊ,,spagnol2020,,,^ ˈd uː b j ʊ $,default,StandardOrth;Phonetic,ˈduːbjʊ
malt1254-17-440-1,,malt1254,17-440,ssuspetta,ɪssʊsˈpɛttɐ,ɪ sː ʊ s p ɛ tː ɐ,,spagnol2020,,,^ ɪ ss ʊ s ˈp ɛ tt ɐ $,default,StandardOrth;Phonetic,ɪssʊsˈpɛttɐ
malt1254-17-441-1,,malt1254,17-441,ttradixxa,ɪttrɐˈdɪʃʃɐ,ɪ tː r ɐ d ɪ ʃː ɐ,,spagnol2020,,,^ ɪ tt r ɐ ˈd ɪ ʃʃ ɐ $,default,StandardOrth;Phonetic,ɪttrɐˈdɪʃʃɐ
malt1254-17-450-1,,malt1254,17-450,bżonn,ˈbzɔnn,b z ɔ nː,[need],spagnol2020,,,^ ˈb z ɔ nn $,default,StandardOrth;Phonetic,ˈbzɔnn
malt1254-17-450-2,,malt1254,17-450,ħtieġa,ˈhtɪːʤɐ,h t ɪː dʒ ɐ,[need],spagnol2020,,,^ ˈh t ɪː ʤ ɐ $,default,StandardOrth;Phonetic,ˈhtɪːʤɐ
malt1254-17-450-3,,malt1254,17-450,neċessità,nɛʧɛssɪˈtɐ,n ɛ tʃ ɛ sː ɪ t ɐ,[necessity],spagnol2020,,,^ n ɛ ʧ ɛ ss ɪ ˈt ɐ $,default,StandardOrth;Phonetic,nɛʧɛssɪˈtɐ
malt1254-17-460-1,,malt1254,17-460,faċli,ˈfɐːʧlɪ,f ɐː tʃ l ɪ,,spagnol2020,,,^ ˈf ɐː ʧ l ɪ $,default,StandardOrth;Phonetic,ˈfɐːʧlɪ
malt1254-17-470-1,,malt1254,17-470,diffiċli,dɪfˈfiːʧlɪ,d ɪ f f iː tʃ l ɪ,,spagnol2020,,,^ d ɪ f ˈf iː ʧ l ɪ $,default,StandardOrth;Phonetic,dɪfˈfiːʧlɪ
malt1254-17-480-1,,malt1254,17-480,pprova,ɪpˈprɔːvɐ,ɪ p p r ɔː v ɐ,,spagnol2020,,,^ ɪ p ˈp r ɔː v ɐ $,default,StandardOrth;Phonetic,ɪpˈprɔːvɐ
malt1254-17-490-1,,malt1254,17-490,manjiera,mɐnˈjɪːrɐ,m ɐ n j ɪː r ɐ,,spagnol2020,,,^ m ɐ n ˈj ɪː r ɐ $,default,StandardOrth;Phonetic,mɐnˈjɪːrɐ
malt1254-17-490-2,,malt1254,17-490,mod,ˈmɔːt,m ɔː t,,spagnol2020,,,^ ˈm ɔː t $,default,StandardOrth;Phonetic,ˈmɔːt
malt1254-17-510-1,,malt1254,17-510,u,ˈʊ,ʊ,,spagnol2020,,,^ ˈʊ $,default,StandardOrth;Phonetic,ˈʊ
malt1254-17-520-1,,malt1254,17-520,għaliex,ɐˈlɪːʃ,ɐ l ɪː ʃ,,spagnol2020,,,^ ɐ ˈl ɪː ʃ $,default,StandardOrth;Phonetic,ɐˈlɪːʃ
malt1254-17-520-2,,malt1254,17-520,għax,ˈɐːʃ,ɐː ʃ,,spagnol2020,,,^ ˈɐː ʃ $,default,StandardOrth;Phonetic,ˈɐːʃ
malt1254-17-530-1,,malt1254,17-530,jekk,ˈjɛkk,j ɛ kː,[realis],spagnol2020,,,^ ˈj ɛ kk $,default,StandardOrth;Phonetic,ˈjɛkk
malt1254-17-530-2,,malt1254,17-530,li,ˈlɪ,l ɪ,[irrealis],spagnol2020,,,^ ˈl ɪ $,default,StandardOrth;Phonetic,ˈlɪ
malt1254-17-540-1,,malt1254,17-540,jew,ˈjɛw,j ɛ w,,spagnol2020,,,^ ˈj ɛ w $,default,StandardOrth;Phonetic,ˈjɛw
malt1254-17-550-1,,malt1254,17-550,iva,ˈiːvɐ,iː v ɐ,,spagnol2020,,,^ ˈiː v ɐ $,default,StandardOrth;Phonetic,"ˈiːvɐ, ˈiːwɐ, ˈiːjɐ"
malt1254-17-550-2,,malt1254,17-550,eħe,ˈɛhɛ,ɛ h ɛ,,spagnol2020,,,^ ˈɛ h ɛ $,default,StandardOrth;Phonetic,ˈɛhɛ
malt1254-17-560-1,,malt1254,17-560,le,ˈlɛ,l ɛ,,spagnol2020,,,^ ˈl ɛ $,default,StandardOrth;Phonetic,ˈlɛ
malt1254-17-610-1,,malt1254,17-610,kif,ˈkiːf,k iː f,,spagnol2020,,,^ ˈk iː f $,default,StandardOrth;Phonetic,ˈkiːf
malt1254-17-620-1,,malt1254,17-620,kemm,ˈkɛmm,k ɛ mː,,spagnol2020,,,^ ˈk ɛ mm $,default,StandardOrth;Phonetic,ˈkɛmm
malt1254-17-630-1,,malt1254,17-630,kemm,ˈkɛmm,k ɛ mː,,spagnol2020,,,^ ˈk ɛ mm $,default,StandardOrth;Phonetic,ˈkɛmm
malt1254-17-640-1,,malt1254,17-640,xi,ˈʃɪ,ʃ ɪ,,spagnol2020,,,^ ˈʃ ɪ $,default,StandardOrth;Phonetic,ˈʃɪ
malt1254-17-640-2,,malt1254,17-640,x’,ʃ,ʃ,,spagnol2020,,,^ ʃ $,default,StandardOrth;Phonetic,ʃ
